Category,Metric,varianta_9.3.1 Mean,variantb_9.4.0-rc-1 Mean,varianta_9.3.1 P50,variantb_9.4.0-rc-1 P50,varianta_9.3.1 P90,variantb_9.4.0-rc-1 P90,Unit
Task Path,:presentation:photo-login:compileDebugKotlin,1983,1977,1965,1935,2414,2422,ms
Task Path,:presentation:profile-identity:compileDebugKotlin,1926,1894,1883,1872,2252,2300,ms
Task Path,:presentation:push-identity:kspDebugKotlin,3147,3043,3109,3060,3711,3622,ms
Task Path,:presentation:push-identity:compileDebugKotlin,1895,1939,1833,1915,2338,2373,ms
Task Path,:presentation:todo-login:kspDebugKotlin,3024,2893,2945,2875,3577,3457,ms
Task Path,:presentation:checkout-identity:kspDebugKotlin,3002,2981,2895,2891,3492,3612,ms
Task Path,:presentation:contact-identity:kspDebugKotlin,2839,2788,2835,2741,3432,3320,ms
Task Path,:presentation:todo-login:compileDebugKotlin,1883,1950,1791,1870,2352,2422,ms
Task Path,:presentation:checkout-identity:compileDebugKotlin,1791,1805,1764,1826,2148,2055,ms
Task Path,:presentation:contact-identity:compileDebugKotlin,1888,1869,1822,1889,2384,2211,ms
Task Path,:presentation:forecast-login:kspDebugKotlin,2808,2781,2778,2740,3207,3188,ms
Task Path,:presentation:forecast-login:compileDebugKotlin,1842,1883,1829,1820,2080,2360,ms
Task Path,:ui:alarm-identity:kspDebugKotlin,2756,2737,2723,2724,3257,3184,ms
Task Path,:presentation:podcast-login:kspDebugKotlin,2809,2869,2767,2865,3392,3240,ms
Task Path,:presentation:weather-login:kspDebugKotlin,2783,2877,2766,2858,3249,3306,ms
Task Path,:ui:alarm-identity:compileDebugKotlin,1864,1842,1824,1789,2278,2185,ms
Task Path,:presentation:podcast-login:compileDebugKotlin,1898,1861,1784,1826,2527,2239,ms
Task Path,:ui:article-identity:kspDebugKotlin,2799,2852,2801,2738,3383,3529,ms
Task Path,:presentation:weather-login:compileDebugKotlin,1871,1900,1780,1859,2432,2278,ms
Task Path,:ui:article-identity:compileDebugKotlin,1784,1868,1740,1859,2189,2213,ms
Task Path,:ui:comment-identity:kspDebugKotlin,2820,2911,2758,2834,3313,3576,ms
Task Path,:ui:analytics-identity:kspDebugKotlin,3368,3366,3346,3369,3862,3905,ms
Task Path,:ui:audio-identity:kspDebugKotlin,3404,3394,3402,3411,3895,3903,ms
Task Path,:ui:comment-identity:compileDebugKotlin,1759,1820,1734,1750,2181,2152,ms
Task Path,:ui:calendar-identity:kspDebugKotlin,3090,3090,3006,3088,3586,3578,ms
Task Path,:ui:analytics-identity:compileDebugKotlin,2001,1944,1976,1946,2419,2246,ms
Task Path,:ui:audio-identity:compileDebugKotlin,1918,1917,1903,1849,2273,2412,ms
Task Path,:ui:calendar-identity:compileDebugKotlin,1823,1803,1777,1770,2233,2237,ms
Task Path,:ui:contact-checkout:kspDebugKotlin,2721,2922,2717,2883,3263,3442,ms
Task Path,:ui:document-identity:kspDebugKotlin,2586,2590,2602,2498,2967,3135,ms
Task Path,:ui:event-identity:kspDebugKotlin,2734,2703,2656,2662,3322,3226,ms
Task Path,:ui:feed-identity:kspDebugKotlin,2968,2983,2919,2934,3511,3500,ms
Task Path,:ui:contact-checkout:compileDebugKotlin,1668,1781,1651,1769,1988,2068,ms
Task Path,:ui:document-identity:compileDebugKotlin,1772,1780,1753,1740,2163,2147,ms
Task Path,:ui:event-identity:compileDebugKotlin,1968,1888,1936,1862,2278,2210,ms
Task Path,:ui:feed-identity:compileDebugKotlin,1879,1881,1832,1841,2289,2285,ms
Task Path,:ui:forecast-identity:kspDebugKotlin,2664,2683,2655,2683,3156,3264,ms
Task Path,:ui:file-identity:kspDebugKotlin,3357,3380,3326,3378,3914,3896,ms
Task Path,:ui:gallery-identity:kspDebugKotlin,2564,2590,2564,2509,2899,3119,ms
Task Path,:ui:group-identity:kspDebugKotlin,2779,2888,2773,2869,3156,3457,ms
Task Path,:ui:forecast-identity:compileDebugKotlin,1792,1836,1726,1774,2371,2246,ms
Task Path,:ui:file-identity:compileDebugKotlin,1544,1629,1500,1549,1837,2065,ms
Task Path,:ui:gallery-identity:compileDebugKotlin,1839,1835,1803,1733,2170,2289,ms
Task Path,:ui:group-identity:compileDebugKotlin,1793,1859,1738,1843,2176,2322,ms
Task Path,:ui:list-identity:kspDebugKotlin,2867,2971,2860,2876,3272,3668,ms
Task Path,:ui:log-identity:kspDebugKotlin,2722,2774,2724,2740,3189,3440,ms
Task Path,:ui:login-checkout:kspDebugKotlin,2836,2792,2816,2719,3218,3371,ms
Task Path,:ui:location-identity:kspDebugKotlin,3232,3373,3189,3281,3678,4230,ms
Task Path,:ui:log-identity:compileDebugKotlin,1792,1712,1755,1660,2186,2061,ms
Task Path,:ui:list-identity:compileDebugKotlin,1761,1839,1731,1820,2175,2265,ms
Task Path,:ui:login-checkout:compileDebugKotlin,2024,1938,1981,1874,2359,2530,ms
Task Path,:ui:location-identity:compileDebugKotlin,1800,1836,1724,1807,2280,2194,ms
Task Path,:ui:media-identity:kspDebugKotlin,2734,2716,2658,2661,3270,3242,ms
Task Path,:ui:map-identity:kspDebugKotlin,3240,3137,3165,3127,3787,3685,ms
Task Path,:ui:metric-identity:kspDebugKotlin,2757,2797,2740,2783,3168,3139,ms
Task Path,:ui:message-identity:kspDebugKotlin,3015,3129,3021,3083,3610,3577,ms
Task Path,:ui:media-identity:compileDebugKotlin,1767,1857,1733,1799,2223,2194,ms
Task Path,:ui:map-identity:compileDebugKotlin,1733,1754,1667,1700,2285,2147,ms
Task Path,:ui:metric-identity:compileDebugKotlin,1942,1917,1858,1805,2455,2416,ms
Task Path,:ui:message-identity:compileDebugKotlin,1727,1720,1667,1710,2273,2108,ms
Task Path,:ui:network-identity:kspDebugKotlin,2714,2743,2698,2755,3120,3162,ms
Task Path,:ui:network-identity:compileDebugKotlin,1827,1904,1800,1826,2279,2389,ms
Task Path,:ui:note-identity:kspDebugKotlin,2583,2722,2546,2696,3129,3292,ms
Task Path,:ui:news-identity:kspDebugKotlin,2748,2723,2764,2704,3331,3230,ms
Task Path,:ui:notification-identity:kspDebugKotlin,2599,2729,2578,2661,3095,3268,ms
Task Path,:ui:notification-identity:compileDebugKotlin,1860,1896,1770,1810,2415,2268,ms
Task Path,:ui:news-identity:compileDebugKotlin,1756,1804,1709,1750,2180,2244,ms
Task Path,:ui:note-identity:compileDebugKotlin,1835,1890,1729,1829,2375,2359,ms
Task Path,:ui:photo-identity:kspDebugKotlin,2783,2853,2731,2777,3233,3610,ms
Task Path,:ui:photo-identity:compileDebugKotlin,1759,1825,1705,1733,2217,2257,ms
Task Path,:ui:playlist-identity:kspDebugKotlin,2652,2778,2640,2730,3058,3414,ms
Task Path,:ui:post-identity:kspDebugKotlin,2676,2679,2643,2642,3171,3238,ms
Task Path,:ui:podcast-identity:kspDebugKotlin,2990,3087,2970,3050,3506,3685,ms
Task Path,:ui:push-checkout:kspDebugKotlin,2762,2745,2720,2655,3176,3273,ms
Task Path,:ui:playlist-identity:compileDebugKotlin,1692,1689,1636,1635,2115,2092,ms
Task Path,:ui:post-identity:compileDebugKotlin,1897,1887,1848,1851,2286,2227,ms
Task Path,:ui:podcast-identity:compileDebugKotlin,1791,1741,1770,1661,2324,2194,ms
Task Path,:ui:push-checkout:compileDebugKotlin,1956,1891,1900,1846,2384,2340,ms
Task Path,:ui:report-identity:kspDebugKotlin,2578,2701,2587,2665,3058,3236,ms
Task Path,:ui:search-identity:kspDebugKotlin,2722,2719,2738,2646,3283,3079,ms
Task Path,:ui:session-identity:kspDebugKotlin,2785,2753,2828,2739,3276,3336,ms
Task Path,:ui:report-identity:compileDebugKotlin,1798,1808,1785,1792,2223,2253,ms
Task Path,:ui:setting-identity:kspDebugKotlin,2769,2741,2725,2683,3329,3203,ms
Task Path,:ui:search-identity:compileDebugKotlin,1860,1918,1849,1833,2202,2477,ms
Task Path,:ui:session-identity:compileDebugKotlin,1847,1933,1795,1889,2211,2431,ms
Task Path,:ui:setting-identity:compileDebugKotlin,1923,1928,1885,1879,2303,2447,ms
Task Path,:ui:share-identity:kspDebugKotlin,2683,2687,2631,2655,3284,3052,ms
Task Path,:ui:status-identity:kspDebugKotlin,2572,2568,2519,2503,3173,2989,ms
Task Path,:ui:share-identity:compileDebugKotlin,1809,1896,1766,1802,2189,2354,ms
Task Path,:ui:sync-identity:kspDebugKotlin,2577,2485,2457,2463,3121,2953,ms
Task Path,:ui:status-identity:compileDebugKotlin,1814,1841,1719,1810,2238,2302,ms
Task Path,:ui:task-identity:kspDebugKotlin,3093,3019,3049,2977,3705,3423,ms
Task Path,:ui:sync-identity:compileDebugKotlin,1780,1722,1768,1673,2075,2115,ms
Task Path,:ui:timer-identity:kspDebugKotlin,2608,2687,2568,2632,3013,3216,ms
Task Path,:ui:task-identity:compileDebugKotlin,1657,1776,1655,1717,1926,2278,ms
Task Path,:ui:todo-identity:kspDebugKotlin,2531,2692,2523,2668,2817,3159,ms
Task Path,:ui:timer-identity:compileDebugKotlin,1727,1832,1726,1807,2058,2202,ms
Task Path,:ui:todo-identity:compileDebugKotlin,1849,1957,1828,1905,2259,2529,ms
Task Path,:ui:video-identity:kspDebugKotlin,2572,2657,2586,2625,3109,3062,ms
Task Path,:ui:weather-identity:kspDebugKotlin,2612,2567,2541,2502,3262,3052,ms
Task Path,:ui:video-identity:compileDebugKotlin,1849,1854,1826,1833,2250,2314,ms
Task Path,:ui:weather-identity:compileDebugKotlin,1835,1792,1776,1728,2191,2184,ms
Task Path,:app:app:kspDebugKotlin,2846,2757,2830,2728,3338,3355,ms
Task Path,:app:app:compileDebugKotlin,2021,2065,1908,2008,2458,2534,ms
Task Path,:app:app:hiltJavaCompileDebug,9480,9533,9373,9399,10097,10154,ms
Task Path,:app:app:mergeDebugResources,3335,3383,3240,3292,3795,3989,ms
Task Path,:app:app:mergeDebugJavaResource,1293,1354,1314,1349,1508,1552,ms
Task Path,:app:app:processDebugResources,2098,2088,2026,2034,2591,2528,ms
Task Path,:app:app:dexBuilderDebug,1323,1260,1286,1173,1699,1632,ms
Task Path,:app:app:mergeExtDexDebug,11724,11709,11598,11734,12560,12418,ms
Task Path,:app:app:mergeLibDexDebug,2756,2843,2787,2823,3192,3243,ms
Kotlin Build Reports,Task action before worker execution,18.1,18.02,16,16,26,26,ms
Kotlin Build Reports,Incremental compilation in daemon,2308.65,2314.4,1924,1941,3514,3479,ms
Kotlin Build Reports,Total Gradle task time,2520.25,2525.26,2130,2137,3798,3774,ms
Kotlin Build Reports,Remove duplicate classes,4.56,4.66,4,4,8,8,ms
Kotlin Build Reports,Run compilation,2330.48,2336.23,1945,1960,3551,3515,ms
Kotlin Build Reports,Compiler code analysis,693.19,695.26,540,547,1176,1170,ms
Kotlin Build Reports,Start gradle worker,2.63,2.56,2,1,5,5,ms
Kotlin Build Reports,Clear jar cache,2.27,2.27,1,1,4,4,ms
Kotlin Build Reports,Compiler code generation,488.81,493.02,376,378,853,849,ms
Kotlin Build Reports,Compiler initialization time,52.29,52.61,43,43,78,79,ms
Kotlin Build Reports,Shrink current classpath snapshot non-incrementally,29.03,29.56,25,24,44,44,ms
Kotlin Build Reports,Compiler translation to IR,710.42,712.08,620,619,1059,1060,ms
Kotlin Build Reports,Shrink and save current classpath snapshot after compilation,38.34,38.92,33,33,58,58,ms
Kotlin Build Reports,Spent time before task action,54.11,54.7,48,49,80,80,ms
Kotlin Build Reports,Run compilation in Gradle worker,2349.07,2354.99,1964,1976,3574,3532,ms
Kotlin Build Reports,Load current classpath snapshot,6.86,6.97,5,5,11,11,ms
Kotlin Build Reports,Sources compilation round,2166.15,2171.63,1800,1817,3319,3275,ms
Kotlin Build Reports,Connect to Kotlin daemon,14.62,14.6,9,9,19,20,ms
Kotlin Build Reports,Compiler IR lowering,293.18,295.93,235,235,491,497,ms
Kotlin Build Reports,Update caches,6.35,6.21,5,5,11,12,ms
Kotlin Build Reports,Compiler backend,195.13,196.59,135,136,373,373,ms
Kotlin Build Reports,Calculate output size,2.2,2.19,1,1,4,4,ms
Kotlin Build Reports,Total compiler iteration,1,1,1,1,1,1,
Kotlin Build Reports,Analysis lines per second,696,689,717,710,1015,999,
Kotlin Build Reports,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
Kotlin Build Reports,ABI snapshot size,18.0,18.0,18,18,18,18,B
Kotlin Build Reports,Number of classpath entries,107,107,107,107,117,117,
Kotlin Build Reports,Number of lines analyzed,387,387,379,379,421,421,
Kotlin Build Reports,Code generation lines per second,1021,1014,1032,1024,1556,1545,
Kotlin Build Reports,Number of cache hits when loading classpath entry snapshots,105,105,105,105,115,115,
Kotlin Build Reports,Number of cache misses when loading classpath entry snapshots,2,2,1,1,3,3,
Kotlin Build Reports,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
Kotlin Build Reports,Total size of the cache directory,574.45,574.45,573,573,583,583,KB
Kotlin Build Reports,Size of shrunk classpath snapshot,41.02,41.02,43,43,47,47,KB
Kotlin Build Reports,Size of classpath snapshot,6.03,6.03,6,6,7,7,MB
Kotlin Build Reports,Store build info,2.89,3.18,3,3,5,5,ms
Kotlin Build Reports,Save shrunk current classpath snapshot,2.91,2.8,3,3,5,5,ms
Kotlin Build Reports,Clear outputs on rebuild,2.19,2.21,2,2,4,4,ms
Kotlin Build Reports,Clear output,2.51,2.28,2,2,4,4,ms
All processes cpu,Max,100.0,100.0,100.0,100.0,100,100,%
All processes memory,Max,13.0,12.9,13.02,12.92,13.65,13.59,Gb
Build process cpu,Max,97.08,97.1,97.0,97.0,98,98,%
Build processes memory,Max,8.19,8.13,8.27,8.23,8.61,8.63,Gb
Build child processes cpu,Max,94.52,94.72,94.5,95.0,96,96,%
Build child processes memory,Max,3.88,3.86,3.89,3.82,4.26,4.29,Gb
gc-gradle_gc.log,total-collections,227.0,233.0,224.0,234.0,248.9,257.9,
