Category,Metric,varianta_2.2.20 Mean,variantb_2.3.0-beta2 Mean,varianta_2.2.20 P50,variantb_2.3.0-beta2 P50,varianta_2.2.20 P90,variantb_2.3.0-beta2 P90,Unit
Task Path,:entity:note-login:compileDebugKotlin,1668,1638,1584,1563,2018,2080,ms
Task Path,:entity:playlist-login:compileDebugKotlin,1542,1586,1473,1564,1834,1900,ms
Task Path,:entity:photo-login:compileDebugKotlin,1722,1723,1667,1708,2211,2075,ms
Task Path,:entity:podcast-login:kspDebugKotlin,2670,2785,2664,2776,3272,3260,ms
Task Path,:entity:podcast-login:compileDebugKotlin,1515,1458,1552,1456,1772,1731,ms
Task Path,:entity:push-identity:kspDebugKotlin,2606,2696,2624,2577,2915,3373,ms
Task Path,:entity:todo-login:kspDebugKotlin,2715,2714,2674,2679,3273,3134,ms
Task Path,:entity:timer-login:kspDebugKotlin,3106,3099,3127,2972,3499,3623,ms
Task Path,:entity:video-login:kspDebugKotlin,2655,2748,2600,2661,3063,3227,ms
Task Path,:entity:push-identity:compileDebugKotlin,1617,1535,1571,1548,2045,1781,ms
Task Path,:entity:todo-login:compileDebugKotlin,1679,1644,1615,1540,2167,1867,ms
Task Path,:entity:timer-login:compileDebugKotlin,1596,1649,1539,1571,1985,1799,ms
Task Path,:entity:video-login:compileDebugKotlin,1670,1574,1636,1563,1976,1836,ms
Task Path,:entity:weather-login:kspDebugKotlin,2595,2578,2503,2460,3301,2981,ms
Task Path,:entity:weather-login:compileDebugKotlin,1583,1587,1559,1544,1839,1796,ms
Task Path,:entity:task-login:kspDebugKotlin,2820,2893,2827,2848,3185,3334,ms
Task Path,:data:post-identity:kspDebugKotlin,2762,2807,2718,2861,3237,3205,ms
Task Path,:entity:article-login:kspDebugKotlin,3548,3430,3457,3410,4155,4018,ms
Task Path,:entity:article-login:compileDebugKotlin,1592,1566,1480,1523,2192,1824,ms
Task Path,:data:checkout-identity:kspDebugKotlin,3201,3054,3308,2885,3861,3594,ms
Task Path,:data:comment-identity:kspDebugKotlin,3098,2995,3099,2979,3618,3582,ms
Task Path,:data:analytics-identity:kspDebugKotlin,3637,3538,3642,3511,4332,4090,ms
Task Path,:data:checkout-identity:compileDebugKotlin,1917,1913,1851,1899,2420,2365,ms
Task Path,:data:comment-identity:compileDebugKotlin,1853,1928,1784,1910,2395,2478,ms
Task Path,:data:analytics-identity:compileDebugKotlin,1963,1988,1792,1993,2661,2388,ms
Task Path,:data:feed-identity:kspDebugKotlin,2938,2838,2844,2822,3501,3488,ms
Task Path,:data:feed-identity:compileDebugKotlin,1577,1646,1484,1609,2149,1969,ms
Task Path,:entity:task-login:compileDebugKotlin,1665,1637,1626,1558,2084,2094,ms
Task Path,:data:metric-identity:kspDebugKotlin,2492,2490,2464,2351,2924,2979,ms
Task Path,:data:post-identity:compileDebugKotlin,1610,1574,1490,1519,2140,1881,ms
Task Path,:data:metric-identity:compileDebugKotlin,1387,1519,1336,1412,1622,2221,ms
Task Path,:data:group-identity:kspDebugKotlin,2847,2817,2799,2744,3301,3339,ms
Task Path,:data:identity-identity:kspDebugKotlin,2806,2798,2802,2715,3241,3337,ms
Task Path,:data:log-identity:kspDebugKotlin,2923,2910,2904,2843,3264,3582,ms
Task Path,:data:group-identity:compileDebugKotlin,1695,1758,1635,1725,2281,2045,ms
Task Path,:data:network-identity:kspDebugKotlin,2570,2503,2548,2493,3091,3051,ms
Task Path,:data:identity-identity:compileDebugKotlin,1778,1741,1697,1736,2360,1954,ms
Task Path,:data:log-identity:compileDebugKotlin,1587,1586,1523,1569,2189,1812,ms
Task Path,:data:network-identity:compileDebugKotlin,1520,1529,1468,1501,1976,1808,ms
Task Path,:data:notification-identity:kspDebugKotlin,2533,2436,2561,2368,2946,2984,ms
Task Path,:data:report-identity:kspDebugKotlin,2782,2682,2679,2651,3350,3249,ms
Task Path,:data:profile-identity:kspDebugKotlin,3153,3105,3157,3074,3742,3481,ms
Task Path,:data:notification-identity:compileDebugKotlin,1649,1602,1512,1607,2112,1786,ms
Task Path,:data:session-identity:kspDebugKotlin,2784,2647,2707,2673,3087,3098,ms
Task Path,:data:report-identity:compileDebugKotlin,1582,1553,1570,1542,1907,1849,ms
Task Path,:data:profile-identity:compileDebugKotlin,1598,1574,1585,1554,1829,1805,ms
Task Path,:data:session-identity:compileDebugKotlin,1619,1633,1558,1575,1969,1948,ms
Task Path,:data:setting-identity:kspDebugKotlin,2696,2523,2699,2566,3376,2970,ms
Task Path,:data:share-identity:kspDebugKotlin,2752,2724,2677,2805,3364,3172,ms
Task Path,:data:setting-identity:compileDebugKotlin,1686,1603,1598,1618,2276,1910,ms
Task Path,:data:status-identity:kspDebugKotlin,2952,2803,2925,2775,3590,3426,ms
Task Path,:data:share-identity:compileDebugKotlin,1685,1694,1631,1610,2179,2232,ms
Task Path,:data:task-identity:kspDebugKotlin,3486,3332,3296,3249,4149,4024,ms
Task Path,:data:status-identity:compileDebugKotlin,1732,1782,1722,1703,2064,2211,ms
Task Path,:data:task-identity:compileDebugKotlin,1579,1595,1562,1551,1856,1919,ms
Task Path,:data:user-identity:kspDebugKotlin,2986,2912,2890,2911,3741,3607,ms
Task Path,:data:user-identity:compileDebugKotlin,1654,1708,1648,1668,1961,2011,ms
Task Path,:data:search-identity:kspDebugKotlin,2820,2856,2791,2814,3231,3379,ms
Task Path,:data:location-identity:kspDebugKotlin,3446,3542,3458,3475,3792,4197,ms
Task Path,:api:audio-identity:kspDebugKotlin,3287,3283,3287,3206,3629,3875,ms
Task Path,:data:search-identity:compileDebugKotlin,1538,1634,1514,1613,1783,1878,ms
Task Path,:data:location-identity:compileDebugKotlin,1642,1734,1669,1752,1879,2050,ms
Task Path,:api:alarm-identity:kspDebugKotlin,2839,2821,2824,2763,3197,3304,ms
Task Path,:api:audio-identity:compileDebugKotlin,1479,1535,1464,1508,1787,1749,ms
Task Path,:api:alarm-identity:compileDebugKotlin,1571,1683,1538,1637,1866,1928,ms
Task Path,:api:article-identity:kspDebugKotlin,2498,2406,2461,2345,2994,3003,ms
Task Path,:api:article-identity:compileDebugKotlin,1480,1432,1466,1414,1774,1623,ms
Task Path,:data:sync-identity:kspDebugKotlin,2774,2744,2745,2684,3206,2992,ms
Task Path,:data:message-identity:kspDebugKotlin,3277,3086,3256,3114,3774,3564,ms
Task Path,:api:document-identity:kspDebugKotlin,2813,2796,2810,2758,3240,3165,ms
Task Path,:data:sync-identity:compileDebugKotlin,1563,1552,1492,1497,1904,1862,ms
Task Path,:data:message-identity:compileDebugKotlin,1542,1625,1507,1638,1875,1897,ms
Task Path,:api:document-identity:compileDebugKotlin,1503,1514,1485,1476,1766,1903,ms
Task Path,:api:file-identity:kspDebugKotlin,3218,3284,3138,3238,3893,3998,ms
Task Path,:api:event-identity:kspDebugKotlin,2985,2842,3009,2774,3661,3237,ms
Task Path,:api:contact-checkout:kspDebugKotlin,3024,2876,3053,2819,3522,3482,ms
Task Path,:api:calendar-identity:kspDebugKotlin,3185,3066,3230,3069,3861,3709,ms
Task Path,:api:file-identity:compileDebugKotlin,1615,1562,1521,1513,2040,1968,ms
Task Path,:api:event-identity:compileDebugKotlin,1608,1616,1547,1627,1936,1825,ms
Task Path,:api:contact-checkout:compileDebugKotlin,1560,1528,1552,1519,1927,1914,ms
Task Path,:api:calendar-identity:compileDebugKotlin,1632,1607,1634,1569,1949,1964,ms
Task Path,:data:cart-identity:kspDebugKotlin,2200,2249,2181,2165,2733,2804,ms
Task Path,:api:identity-checkout:kspDebugKotlin,2936,3025,2858,2982,3484,3561,ms
Task Path,:data:cart-identity:compileDebugKotlin,1345,1456,1314,1419,1670,1910,ms
Task Path,:api:map-identity:kspDebugKotlin,3092,3092,3022,3059,3518,3542,ms
Task Path,:api:news-identity:kspDebugKotlin,2837,2789,2821,2802,3277,3116,ms
Task Path,:api:identity-checkout:compileDebugKotlin,1563,1544,1504,1515,1961,1838,ms
Task Path,:api:map-identity:compileDebugKotlin,1579,1570,1536,1545,1937,1818,ms
Task Path,:api:forecast-identity:kspDebugKotlin,2783,2776,2701,2792,3299,3157,ms
Task Path,:api:gallery-identity:kspDebugKotlin,2827,2741,2742,2698,3285,3089,ms
Task Path,:api:list-identity:kspDebugKotlin,3036,2859,2972,2875,3723,3325,ms
Task Path,:api:login-checkout:kspDebugKotlin,2695,2581,2645,2491,3194,3296,ms
Task Path,:api:forecast-identity:compileDebugKotlin,1684,1664,1605,1602,2050,2013,ms
Task Path,:api:gallery-identity:compileDebugKotlin,1663,1650,1625,1613,1941,1975,ms
Task Path,:api:list-identity:compileDebugKotlin,1521,1536,1495,1494,1866,1865,ms
Task Path,:api:login-checkout:compileDebugKotlin,1474,1449,1432,1469,1788,1723,ms
Task Path,:api:news-identity:compileDebugKotlin,1507,1556,1490,1521,1857,1843,ms
Task Path,:api:media-identity:kspDebugKotlin,2346,2296,2323,2286,2760,2743,ms
Task Path,:api:note-identity:kspDebugKotlin,2622,2576,2598,2526,3406,3072,ms
Task Path,:api:photo-identity:kspDebugKotlin,3005,2963,3036,2942,3672,3623,ms
Task Path,:api:media-identity:compileDebugKotlin,1424,1337,1387,1315,1785,1560,ms
Task Path,:api:note-identity:compileDebugKotlin,1808,1810,1839,1722,2102,2251,ms
Task Path,:api:photo-identity:compileDebugKotlin,1731,1815,1716,1860,2010,2325,ms
Task Path,:api:playlist-identity:kspDebugKotlin,3003,2983,3105,2984,3540,3393,ms
Task Path,:api:playlist-identity:compileDebugKotlin,1491,1438,1473,1342,2016,1835,ms
Task Path,:api:podcast-identity:kspDebugKotlin,3205,3187,3203,3214,3731,3708,ms
Task Path,:api:push-checkout:kspDebugKotlin,2725,2636,2729,2497,3377,3404,ms
Task Path,:api:podcast-identity:compileDebugKotlin,1632,1586,1588,1527,2331,2037,ms
Task Path,:api:timer-identity:kspDebugKotlin,2765,2657,2712,2550,3465,3250,ms
Task Path,:api:push-checkout:compileDebugKotlin,1701,1730,1654,1670,2129,2230,ms
Task Path,:api:todo-identity:kspDebugKotlin,2646,2662,2631,2670,3134,3089,ms
Task Path,:api:timer-identity:compileDebugKotlin,1646,1699,1615,1585,2084,2137,ms
Task Path,:api:video-identity:kspDebugKotlin,2422,2358,2433,2434,3083,2815,ms
Task Path,:api:todo-identity:compileDebugKotlin,1501,1491,1460,1461,1981,1969,ms
Task Path,:api:weather-identity:kspDebugKotlin,2187,2146,2163,2080,2824,2534,ms
Task Path,:api:video-identity:compileDebugKotlin,1468,1423,1351,1402,2226,1802,ms
Task Path,:api:weather-identity:compileDebugKotlin,1154,1170,1077,1142,1523,1442,ms
Task Path,:app:app:mergeDebugResources,3470,3474,3424,3458,3863,3813,ms
Task Path,:app:app:processDebugResources,2436,2406,2351,2356,2851,2751,ms
Task Path,:presentation:cart-checkout:kspDebugKotlin,2799,2800,2756,2766,3335,3310,ms
Task Path,:presentation:checkout-checkout:kspDebugKotlin,2771,2770,2760,2699,3317,3342,ms
Task Path,:presentation:comment-checkout:kspDebugKotlin,3067,3020,3016,3063,3595,3527,ms
Task Path,:presentation:cart-checkout:compileDebugKotlin,1744,1767,1815,1704,2045,2180,ms
Task Path,:presentation:group-checkout:kspDebugKotlin,3008,2904,3012,2881,3448,3470,ms
Task Path,:presentation:checkout-checkout:compileDebugKotlin,1656,1678,1609,1667,1956,1991,ms
Task Path,:presentation:comment-checkout:compileDebugKotlin,1765,1861,1754,1792,2054,2255,ms
Task Path,:presentation:group-checkout:compileDebugKotlin,1409,1450,1368,1394,1643,1763,ms
Task Path,:presentation:location-checkout:kspDebugKotlin,2679,2511,2669,2448,3134,3223,ms
Task Path,:presentation:log-checkout:kspDebugKotlin,2785,2649,2760,2639,3177,3219,ms
Task Path,:presentation:network-checkout:kspDebugKotlin,3291,3248,3250,3206,3728,3760,ms
Task Path,:presentation:post-checkout:kspDebugKotlin,2781,2786,2761,2727,3154,3315,ms
Task Path,:presentation:location-checkout:compileDebugKotlin,1724,1724,1718,1700,2089,2054,ms
Task Path,:presentation:log-checkout:compileDebugKotlin,1724,1736,1702,1717,1991,1988,ms
Task Path,:presentation:network-checkout:compileDebugKotlin,1505,1509,1454,1444,1886,1925,ms
Task Path,:presentation:post-checkout:compileDebugKotlin,1355,1391,1322,1349,1728,1632,ms
Task Path,:presentation:profile-checkout:kspDebugKotlin,2464,2520,2369,2489,3040,3123,ms
Task Path,:presentation:session-checkout:kspDebugKotlin,2639,2607,2631,2599,3023,3076,ms
Task Path,:presentation:profile-checkout:compileDebugKotlin,1520,1566,1497,1534,1897,1827,ms
Task Path,:presentation:account-checkout:kspDebugKotlin,2723,2732,2696,2759,3083,3206,ms
Task Path,:presentation:setting-checkout:kspDebugKotlin,2869,2856,2831,2862,3299,3325,ms
Task Path,:presentation:session-checkout:compileDebugKotlin,1672,1637,1583,1551,2258,2067,ms
Task Path,:presentation:account-checkout:compileDebugKotlin,1535,1505,1464,1498,1964,1826,ms
Task Path,:presentation:setting-checkout:compileDebugKotlin,1587,1510,1448,1476,1995,1804,ms
Task Path,:presentation:analytics-checkout:kspDebugKotlin,2437,2488,2424,2465,2894,2945,ms
Task Path,:presentation:analytics-checkout:compileDebugKotlin,1561,1621,1484,1574,1966,2049,ms
Task Path,:presentation:calendar-checkout:kspDebugKotlin,3283,3334,3224,3369,3925,3907,ms
Task Path,:ui:alarm-checkout:kspDebugKotlin,2710,2678,2854,2737,3147,3138,ms
Task Path,:presentation:message-checkout:kspDebugKotlin,2928,2975,2911,3003,3375,3334,ms
Task Path,:presentation:calendar-checkout:compileDebugKotlin,1654,1598,1644,1544,1968,1934,ms
Task Path,:ui:alarm-checkout:compileDebugKotlin,1771,1755,1796,1740,2164,2114,ms
Task Path,:presentation:message-checkout:compileDebugKotlin,1670,1599,1692,1534,2023,2015,ms
Task Path,:presentation:metric-checkout:kspDebugKotlin,2618,2698,2655,2667,3192,3195,ms
Task Path,:presentation:metric-checkout:compileDebugKotlin,1501,1559,1476,1551,1695,1948,ms
Task Path,:presentation:notification-checkout:kspDebugKotlin,3104,3077,3144,3070,3840,3611,ms
Task Path,:presentation:search-checkout:kspDebugKotlin,2968,2943,2954,2863,3506,3458,ms
Task Path,:presentation:notification-checkout:compileDebugKotlin,1620,1623,1658,1629,1902,1860,ms
Task Path,:presentation:report-checkout:kspDebugKotlin,3511,3522,3488,3411,4108,4171,ms
Task Path,:presentation:search-checkout:compileDebugKotlin,1530,1524,1525,1491,1785,1766,ms
Task Path,:presentation:share-checkout:kspDebugKotlin,2756,2727,2810,2744,3268,3185,ms
Task Path,:presentation:report-checkout:compileDebugKotlin,1596,1600,1545,1565,1797,1913,ms
Task Path,:presentation:status-checkout:kspDebugKotlin,2518,2585,2485,2575,3075,2942,ms
Task Path,:presentation:share-checkout:compileDebugKotlin,1419,1473,1346,1406,1812,2072,ms
Task Path,:presentation:status-checkout:compileDebugKotlin,1473,1462,1436,1448,1747,1670,ms
Task Path,:presentation:sync-checkout:kspDebugKotlin,2623,2759,2581,2661,2964,3297,ms
Task Path,:presentation:task-checkout:kspDebugKotlin,2972,2873,2981,2864,3371,3446,ms
Task Path,:presentation:sync-checkout:compileDebugKotlin,1644,1650,1609,1621,1875,1904,ms
Task Path,:presentation:task-checkout:compileDebugKotlin,1569,1573,1542,1577,1862,1833,ms
Task Path,:presentation:feed-checkout:kspDebugKotlin,3181,3173,3138,3182,3709,3931,ms
Task Path,:presentation:user-checkout:kspDebugKotlin,2733,2746,2690,2712,3303,3360,ms
Task Path,:presentation:feed-checkout:compileDebugKotlin,1487,1508,1456,1480,1753,1799,ms
Task Path,:presentation:user-checkout:compileDebugKotlin,1567,1616,1596,1621,1825,1799,ms
Task Path,:ui:article-checkout:kspDebugKotlin,2890,2843,2865,2857,3486,3240,ms
Task Path,:ui:contact-cart:kspDebugKotlin,2913,2792,2863,2794,3484,3216,ms
Task Path,:ui:article-checkout:compileDebugKotlin,1684,1642,1715,1613,1954,1983,ms
Task Path,:ui:document-checkout:kspDebugKotlin,3338,3373,3499,3388,3863,3877,ms
Task Path,:ui:audio-checkout:kspDebugKotlin,2982,2875,3000,2887,3532,3363,ms
Task Path,:ui:checkout-cart:kspDebugKotlin,3319,3291,3229,3244,3939,3880,ms
Task Path,:ui:contact-cart:compileDebugKotlin,1578,1584,1576,1565,1863,1838,ms
Task Path,:ui:document-checkout:compileDebugKotlin,1572,1617,1559,1589,1881,1971,ms
Task Path,:ui:audio-checkout:compileDebugKotlin,1576,1601,1558,1577,1813,1918,ms
Task Path,:ui:checkout-cart:compileDebugKotlin,1509,1500,1503,1457,1712,1835,ms
Task Path,:ui:event-checkout:kspDebugKotlin,2822,2795,2816,2843,3528,3423,ms
Task Path,:ui:file-checkout:kspDebugKotlin,2647,2614,2637,2626,3222,3029,ms
Task Path,:ui:event-checkout:compileDebugKotlin,1559,1572,1541,1535,1820,1845,ms
Task Path,:ui:gallery-checkout:kspDebugKotlin,2791,2793,2777,2779,3174,3215,ms
Task Path,:ui:forecast-checkout:kspDebugKotlin,2823,2806,2897,2814,3191,3368,ms
Task Path,:ui:file-checkout:compileDebugKotlin,1530,1496,1487,1459,1803,1803,ms
Task Path,:ui:forecast-checkout:compileDebugKotlin,1594,1550,1593,1544,1858,1747,ms
Task Path,:ui:gallery-checkout:compileDebugKotlin,1611,1623,1550,1601,2073,1856,ms
Task Path,:ui:identity-cart:kspDebugKotlin,2725,2635,2721,2594,3300,3105,ms
Task Path,:ui:identity-cart:compileDebugKotlin,1504,1403,1465,1420,1998,1576,ms
Task Path,:ui:list-checkout:kspDebugKotlin,2694,2679,2711,2600,3227,3134,ms
Task Path,:ui:login-cart:kspDebugKotlin,2750,2776,2678,2692,3428,3245,ms
Task Path,:ui:map-checkout:kspDebugKotlin,2634,2732,2642,2719,3034,3253,ms
Task Path,:ui:list-checkout:compileDebugKotlin,1492,1533,1440,1526,1923,1845,ms
Task Path,:ui:login-cart:compileDebugKotlin,1566,1577,1569,1500,1917,1991,ms
Task Path,:ui:map-checkout:compileDebugKotlin,1472,1587,1498,1592,1722,1879,ms
Task Path,:ui:media-checkout:kspDebugKotlin,2642,2678,2544,2666,3085,3149,ms
Task Path,:ui:media-checkout:compileDebugKotlin,1412,1457,1386,1423,1706,1821,ms
Task Path,:ui:news-checkout:kspDebugKotlin,2594,2600,2492,2547,3226,3112,ms
Task Path,:ui:note-checkout:kspDebugKotlin,2599,2635,2588,2565,3058,3035,ms
Task Path,:ui:photo-checkout:kspDebugKotlin,2690,2780,2631,2841,3073,3230,ms
Task Path,:ui:news-checkout:compileDebugKotlin,1347,1488,1337,1485,1500,2034,ms
Task Path,:ui:note-checkout:compileDebugKotlin,1546,1732,1488,1768,1922,2097,ms
Task Path,:ui:photo-checkout:compileDebugKotlin,1687,1767,1557,1720,2325,2338,ms
Task Path,:ui:playlist-checkout:kspDebugKotlin,3399,3384,3401,3475,4018,3996,ms
Task Path,:ui:playlist-checkout:compileDebugKotlin,1562,1522,1505,1485,2037,2046,ms
Task Path,:ui:podcast-checkout:kspDebugKotlin,2856,2761,2938,2617,3474,3454,ms
Task Path,:ui:push-cart:kspDebugKotlin,2748,2696,2677,2596,3421,3368,ms
Task Path,:ui:timer-checkout:kspDebugKotlin,2821,2753,2785,2655,3453,3386,ms
Task Path,:ui:timer-checkout:compileDebugKotlin,1582,1450,1530,1405,2114,1742,ms
Task Path,:ui:podcast-checkout:compileDebugKotlin,1611,1651,1497,1583,2048,2199,ms
Task Path,:ui:push-cart:compileDebugKotlin,1606,1469,1555,1446,2049,1678,ms
Task Path,:ui:todo-checkout:kspDebugKotlin,2826,2915,2810,2780,3338,3653,ms
Task Path,:ui:todo-checkout:compileDebugKotlin,1563,1471,1525,1443,1903,1825,ms
Task Path,:ui:video-checkout:kspDebugKotlin,3177,3122,3140,3176,3702,3719,ms
Task Path,:ui:weather-checkout:kspDebugKotlin,2810,2887,2761,2775,3459,3605,ms
Task Path,:ui:video-checkout:compileDebugKotlin,1351,1350,1280,1288,1752,1606,ms
Task Path,:ui:weather-checkout:compileDebugKotlin,1210,1197,1204,1134,1394,1523,ms
Task Path,:app:app:kspDebugKotlin,2058,2069,1965,2053,2517,2356,ms
Task Path,:app:app:compileDebugKotlin,1676,1683,1580,1587,2265,2011,ms
Task Path,:app:app:mergeExtDexDebug,8813,8900,8904,9072,9636,9711,ms
Task Path,:app:app:hiltJavaCompileDebug,14834,14740,14878,14734,15692,15408,ms
Task Path,:app:app:mergeDebugJavaResource,1740,1675,1684,1639,2108,1903,ms
Task Path,:app:app:dexBuilderDebug,1150,1129,1126,1109,1381,1269,ms
Task Path,:app:app:mergeLibDexDebug,2674,2624,2619,2645,3172,2910,ms
Kotlin Build Reports,Compiler code generation,366.49,376.06,272,278,671,653,ms
Kotlin Build Reports,Update caches,4.66,5.22,2,2,9,9,ms
Kotlin Build Reports,Connect to Kotlin daemon,14.2,16.43,9,8,20,20,ms
Kotlin Build Reports,Incremental compilation in daemon,1967.24,2021.09,1601,1585,3180,3140,ms
Kotlin Build Reports,Start gradle worker,2.63,2.62,1,1,5,5,ms
Kotlin Build Reports,Calculate output size,2.03,2.2,1,1,4,4,ms
Kotlin Build Reports,Shrink and save current classpath snapshot after compilation,39.03,43.65,33,34,60,64,ms
Kotlin Build Reports,Total Gradle task time,2173.63,2237.25,1795,1778,3459,3417,ms
Kotlin Build Reports,Run compilation in Gradle worker,2006.79,2067.08,1634,1621,3236,3196,ms
Kotlin Build Reports,Remove duplicate classes,4.82,4.59,3,3,8,8,ms
Kotlin Build Reports,Load current classpath snapshot,6.93,9.03,5,5,11,12,ms
Kotlin Build Reports,Compiler initialization time,55.52,63.34,46,44,84,81,ms
Kotlin Build Reports,Task action before worker execution,20.13,21.76,18,18,31,30,ms
Kotlin Build Reports,Compiler translation to IR,622.06,611.28,535,518,934,925,ms
Kotlin Build Reports,Spent time before task action,59.43,58.17,54,52,89,87,ms
Kotlin Build Reports,Sources compilation round,1839.65,1881.75,1491,1472,2993,2946,ms
Kotlin Build Reports,Compiler backend,149.81,148.77,100,99,299,281,ms
Kotlin Build Reports,Run compilation,1988.42,2046.47,1620,1605,3207,3168,ms
Kotlin Build Reports,Compiler IR lowering,216.19,226.8,168,174,380,381,ms
Kotlin Build Reports,Compiler code analysis,588.47,617.68,448,449,1034,1037,ms
Kotlin Build Reports,Shrink current classpath snapshot non-incrementally,29.65,32.18,25,26,46,51,ms
Kotlin Build Reports,ABI snapshot size,18.0,18.0,18,18,18,18,B
Kotlin Build Reports,Total compiler iteration,1,1,1,1,1,1,
Kotlin Build Reports,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
Kotlin Build Reports,Number of lines analyzed,302,302,301,301,339,339,
Kotlin Build Reports,Analysis lines per second,648,649,678,682,950,955,
Kotlin Build Reports,Number of classpath entries,107,107,107,107,118,118,
Kotlin Build Reports,Size of classpath snapshot,5.97,5.97,6,6,7,7,MB
Kotlin Build Reports,Number of cache misses when loading classpath entry snapshots,2,2,1,1,4,4,
Kotlin Build Reports,Size of shrunk classpath snapshot,41.24,41.24,44,44,49,49,KB
Kotlin Build Reports,Code generation lines per second,1100,1076,1116,1090,1729,1667,
Kotlin Build Reports,Number of cache hits when loading classpath entry snapshots,104,104,105,105,115,115,
Kotlin Build Reports,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
Kotlin Build Reports,Total size of the cache directory,534.61,550.79,537,553,541,557,KB
Kotlin Build Reports,Clear jar cache,2.19,2.43,1,1,4,4,ms
Kotlin Build Reports,Store build info,2.89,3.15,3,3,5,5,ms
Kotlin Build Reports,Save shrunk current classpath snapshot,2.92,3.07,3,3,5,5,ms
Kotlin Build Reports,Clear outputs on rebuild,2.28,1.78,2,2,4,3,ms
Kotlin Build Reports,Clear output,3.09,2.8,2,2,4,4,ms
All processes cpu,Max,100.0,100.0,100.0,100.0,100,100,%
All processes memory,Max,13.14,13.13,13.19,13.12,13.39,13.46,Gb
Build process cpu,Max,96.93333333333334,96.96666666666667,97.0,97.0,97,98,%
Build processes memory,Max,8.49,8.42,8.53,8.49,8.66,8.61,Gb
Build child processes cpu,Max,94.23333333333333,94.9,94.0,95.0,95,96,%
Build child processes memory,Max,3.78,3.86,3.77,3.81,4.0,4.11,Gb
gc-gradle_gc.log,total-collections,253.0,253.0,252.5,254.0,272.9,274.4,
